GEOID,NAME,pov_count,pov_se,snap,hu_sampled,pep,rrate
12019,"Clay County, Florida",20204,1677.2036474164133," 20,651 ",3936,232439,82.6
12021,"Collier County, Florida",40135,1843.161094224924," 20,948 ",11595,404310,90.9
12023,"Columbia County, Florida",11237,915.5015197568389," 13,729 ",1458,73063,78.5
12027,"DeSoto County, Florida",7626,573.8601823708207," 5,501 ",815,35979,76.8
12029,"Dixie County, Florida",2961,451.67173252279633," 3,607 ",482,17465,78.8
12031,"Duval County, Florida",143754,3708.8145896656533," 159,784 ",19868,1030822,80.1
12033,"Escambia County, Florida",44136,1854.7112462006078," 49,040 ",7991,326928,86.6
12035,"Flagler County, Florida",11360,924.6200607902736," 11,447 ",3037,131439,89
12037,"Franklin County, Florida",1874,250.45592705167172," 1,391 ",632,12594,90.6
12039,"Gadsden County, Florida",11243,558.6626139817629," 9,970 ",1027,43833,84.7
12041,"Gilchrist County, Florida",1946,247.41641337386017," 2,941 ",628,19587,88.4
12043,"Glades County, Florida",2341,336.7781155015198," 1,404 ",439,12786,76.7
12045,"Gulf County, Florida",1412,195.74468085106383," 1,816 ",519,15693,92.3
12047,"Hamilton County, Florida",2933,337.9939209726444," 2,646 ",462,13471,80.2
12049,"Hardee County, Florida",5727,606.6869300911854," 5,446 ",635,25760,79.7
12051,"Hendry County, Florida",8630,760.4863221884499," 9,165 ",632,43333,77.2
12053,"Hernando County, Florida",23818,1260.7902735562309," 29,423 ",4890,212807,80.4
12055,"Highlands County, Florida",15723,946.5045592705167," 19,024 ",3037,107614,84.4
12057,"Hillsborough County, Florida",193025,4607.90273556231," 225,257 ",32210,1535564,80.7
12059,"Holmes County, Florida",2565,373.25227963525833," 4,183 ",715,19944,88.7
12061,"Indian River County, Florida",18567,1006.6869300911854," 15,559 ",4309,169795,88.2
12063,"Jackson County, Florida",7647,693.6170212765958," 8,231 ",1602,48622,89.6
12065,"Jefferson County, Florida",2740,274.16413373860183," 1,846 ",458,15450,82
12067,"Lafayette County, Florida",1174,235.86626139817628,970,227,8078,79.6
12069,"Lake County, Florida",37240,1670.516717325228," 44,167 ",7974,424462,85
12071,"Lee County, Florida",91539,2615.80547112462," 91,972 ",22468,834573,86.9
12073,"Leon County, Florida",51451,1479.0273556231002," 36,931 ",7435,296913,84.2
12075,"Levy County, Florida",7539,632.8267477203648," 7,252 ",1563,46545,84.9
12077,"Liberty County, Florida",1290,216.41337386018236," 1,198 ",297,7706,88
12079,"Madison County, Florida",3413,332.52279635258355," 2,967 ",585,18519,85.7
12081,"Manatee County, Florida",42741,1986.018237082067," 36,680 ",10528,441095,82.9
12083,"Marion County, Florida",55184,1916.109422492401," 60,561 ",7921,409959,81.3
12085,"Martin County, Florida",17817,1201.2158054711247," 11,225 ",4270,163315,82.1
12086,"Miami-Dade County, Florida",394945,5980.547112462006," 604,250 ",52330,2686867,76.9
12087,"Monroe County, Florida",8412,640.1215805471124," 6,422 ",3243,80614,87.4
12089,"Nassau County, Florida",8659,850.4559270516718," 6,644 ",2291,101501,81.4
12091,"Okaloosa County, Florida",19364,1210.3343465045593," 17,016 ",5664,218464,86.3
12093,"Okeechobee County, Florida",7127,714.2857142857143," 8,377 ",982,41427,74
12095,"Orange County, Florida",182784,4214.589665653495," 202,121 ",24363,1471416,78.5
12097,"Osceola County, Florida",50246,2364.7416413373858," 71,467 ",5620,437784,78.4
12099,"Palm Beach County, Florida",164211,3134.954407294833," 162,053 ",38275,1533801,82.6
12101,"Pasco County, Florida",64423,2369.6048632218844," 67,782 ",14957,632996,84.3
12103,"Pinellas County, Florida",107618,2159.2705167173253," 97,006 ",30592,961596,85
12105,"Polk County, Florida",109496,2874.772036474164," 141,934 ",17051,818330,84
12107,"Putnam County, Florida",17409,843.7689969604863," 16,670 ",2111,75955,83.9
12109,"St. Johns County, Florida",19379,1360.4863221884498," 12,024 ",5809,320110,83.7
12111,"St. Lucie County, Florida",39878,2203.647416413374," 46,256 ",6290,373586,87.2
12113,"Santa Rosa County, Florida",15911,1046.8085106382978," 14,779 ",3685,203162,88.9
12115,"Sarasota County, Florida",36101,1437.082066869301," 26,404 ",13977,469013,87.9
12117,"Seminole County, Florida",43264,1593.3130699088147," 42,608 ",9829,484271,81.7
12119,"Sumter County, Florida",11723,793.9209726443769," 8,774 ",3152,151565,87.9
12121,"Suwannee County, Florida",5998,517.9331306990881," 8,749 ",909,46130,81.3
12123,"Taylor County, Florida",3225,461.39817629179333," 4,867 ",491,21582,86.6
12125,"Union County, Florida",1995,318.54103343465044," 2,290 ",441,15532,79.1
12127,"Volusia County, Florida",67642,2113.677811550152," 75,617 ",14320,590357,87.4
12129,"Wakulla County, Florida",1758,357.4468085106383," 3,365 ",701,36449,86.9
12131,"Walton County, Florida",8912,821.2765957446809," 6,155 ",2207,86354,87
12133,"Washington County, Florida",4279,468.0851063829787," 3,422 ",784,25602,86.1
13001,"Appling County, Georgia",4310,541.0334346504559," 3,887 ",498,18457,83.7
13003,"Atkinson County, Georgia",2062,240.72948328267478," 1,846 ",239,8293,74.4
13005,"Bacon County, Georgia",2223,312.46200607902733," 2,491 ",247,11124,84.3
13007,"Baker County, Georgia",832,147.72036474164133,798,139,2743,86.8
13009,"Baldwin County, Georgia",8518,613.3738601823708," 7,816 ",988,43396,81
13011,"Banks County, Georgia",2396,327.0516717325228," 2,344 ",621,19789,81.1
13013,"Barrow County, Georgia",8797,679.0273556231003," 9,719 ",1938,92792,77.5
13015,"Bartow County, Georgia",11092,852.2796352583587," 14,253 ",2146,115041,81.1
13017,"Ben Hill County, Georgia",4308,566.5653495440729," 4,203 ",425,17128,83.2
13019,"Berrien County, Georgia",3979,394.5288753799392," 3,754 ",592,18570,82.6
13021,"Bibb County, Georgia",37337,1545.8966565349544," 40,989 ",3804,156512,81.4
13023,"Bleckley County, Georgia",2289,283.28267477203644," 2,244 ",342,12465,84.9
13025,"Brantley County, Georgia",3054,508.8145896656535," 3,913 ",372,18401,83.9
13027,"Brooks County, Georgia",4056,628.5714285714286," 3,621 ",469,16245,81
13029,"Bryan County, Georgia",3357,493.6170212765957," 3,771 ",785,49739,88.9
13031,"Bulloch County, Georgia",16801,1051.6717325227964," 12,921 ",1675,84327,89.4
13033,"Burke County, Georgia",4611,547.7203647416413," 5,775 ",575,24438,78.6
13035,"Butts County, Georgia",3032,422.49240121580544," 4,157 ",456,26887,83.9
13037,"Calhoun County, Georgia",866,135.56231003039514," 1,369 ",252,5457,88.5
13039,"Camden County, Georgia",8095,709.4224924012158," 6,020 ",1277,58118,79.3
13043,"Candler County, Georgia",1870,351.9756838905775," 2,509 ",304,11059,88.3
13045,"Carroll County, Georgia",18511,1334.954407294833," 18,903 ",2338,127098,80.4
13047,"Catoosa County, Georgia",5898,752.5835866261398," 7,524 ",1331,68910,84.9
13049,"Charlton County, Georgia",2697,483.28267477203644," 1,876 ",284,12934,76.3
13051,"Chatham County, Georgia",41100,1577.5075987841944," 44,807 ",7312,303655,81.2
13053,"Chattahoochee County, Georgia",772,164.74164133738603,721,267,8661,84.7
13055,"Chattooga County, Georgia",4696,461.39817629179333," 5,475 ",933,25222,81.9
13057,"Cherokee County, Georgia",17693,1474.7720364741642," 13,328 ",4813,286602,85.6
13059,"Clarke County, Georgia",30727,1070.516717325228," 15,853 ",2874,129933,67.7
13061,"Clay County, Georgia",644,153.19148936170214,966,229,2853,88.8
13063,"Clayton County, Georgia",49531,2560.48632218845," 73,512 ",4163,298300,58.5
13065,"Clinch County, Georgia",1517,240.72948328267478," 1,659 ",238,6746,88.1
13067,"Cobb County, Georgia",64760,2641.9452887537996," 62,007 ",16105,776743,81.7
13069,"Coffee County, Georgia",7799,560.4863221884499," 9,565 ",885,43317,82.3
13071,"Colquitt County, Georgia",10835,798.7841945288753," 10,459 ",1171,46167,82.3
13073,"Columbia County, Georgia",10805,1167.7811550151976," 10,346 ",2562,165162,87.7
13075,"Cook County, Georgia",3494,371.42857142857144," 3,882 ",572,17714,82.5
13077,"Coweta County, Georgia",12222,879.6352583586626," 13,957 ",2864,155892,81.8
13079,"Crawford County, Georgia",1593,215.19756838905775," 2,137 ",363,12277,87.3
13081,"Crisp County, Georgia",4695,579.9392097264438," 5,959 ",482,19631,82.5
13083,"Dade County, Georgia",1280,173.25227963525836," 1,779 ",491,16165,89
13085,"Dawson County, Georgia",2634,555.015197568389," 2,035 ",646,31732,85.1
13087,"Decatur County, Georgia",6976,663.2218844984802," 7,159 ",729,29087,87.1
13089,"DeKalb County, Georgia",101298,3480.851063829787," 127,335 ",16422,762992,76.6
13091,"Dodge County, Georgia",4040,413.37386018237083," 4,606 ",715,19776,84.9
13093,"Dooly County, Georgia",1777,248.0243161094225," 2,302 ",332,10981,82.9
13095,"Dougherty County, Georgia",21255,926.4437689969604," 28,400 ",2163,82645,78.3
13097,"Douglas County, Georgia",16295,1275.9878419452887," 23,884 ",2166,149160,72.3
13099,"Early County, Georgia",2216,226.13981762917933," 3,282 ",373,10563,90.1
13101,"Echols County, Georgia",458,119.75683890577507,713,101,3709,80.9
13103,"Effingham County, Georgia",4946,544.6808510638298," 6,411 ",1389,71541,81.9
13105,"Elbert County, Georgia",3989,368.99696048632217," 3,986 ",594,20013,71.2
13107,"Emanuel County, Georgia",5410,480.8510638297872," 5,976 ",753,23119,88.5
13109,"Evans County, Georgia",1870,275.37993920972644," 2,427 ",369,10754,82
13111,"Fannin County, Georgia",3059,412.7659574468085," 2,655 ",843,25955,88.9
13113,"Fayette County, Georgia",6603,757.4468085106383," 6,493 ",2468,123351,86
13115,"Floyd County, Georgia",15943,1002.4316109422492," 15,996 ",2303,100113,83
13117,"Forsyth County, Georgia",11712,843.7689969604863," 7,237 ",5572,272887,86.4
13119,"Franklin County, Georgia",4685,496.048632218845," 4,066 ",826,24782,80.8
13121,"Fulton County, Georgia",133805,3448.0243161094227," 160,940 ",22038,1079105,64.9
13123,"Gilmer County, Georgia",4667,571.4285714285714," 3,657 ",981,32860,86.6
13125,"Glascock County, Georgia",347,87.53799392097264,437,189,2954,77.6
13127,"Glynn County, Georgia",13668,1089.9696048632218," 13,073 ",1973,86172,77.5
13129,"Gordon County, Georgia",7438,748.936170212766," 7,659 ",1255,59757,80.5
13131,"Grady County, Georgia",5318,527.0516717325228," 5,117 ",704,26066,85.4
13133,"Greene County, Georgia",1705,241.9452887537994," 2,520 ",850,20722,78.7
13135,"Gwinnett County, Georgia",100570,3830.3951367781156," 94,116 ",15396,983526,76
13137,"Habersham County, Georgia",6064,551.3677811550152," 5,236 ",1393,48757,83.2
13139,"Hall County, Georgia",26231,1193.3130699088147," 19,407 ",4462,217267,82.7
13141,"Hancock County, Georgia",2154,342.85714285714283," 1,679 ",235,8676,77.1
13143,"Haralson County, Georgia",4596,489.36170212765956," 5,615 ",711,32038,81.8
13145,"Harris County, Georgia",2586,399.39209726443767," 2,601 ",937,36654,89.1
13147,"Hart County, Georgia",2940,330.09118541033433," 3,992 ",796,27556,77.1
13149,"Heard County, Georgia",2136,310.0303951367781," 2,221 ",486,12034,79.8
13151,"Henry County, Georgia",22940,1849.8480243161093," 35,314 ",3736,254613,78.3
13153,"Houston County, Georgia",16644,1130.6990881458967," 22,642 ",2800,171974,82.6
13155,"Irwin County, Georgia",1657,301.5197568389058," 1,908 ",219,9120,79
13157,"Jackson County, Georgia",6613,608.5106382978723," 7,478 ",1907,88615,80.5
13159,"Jasper County, Georgia",2125,294.22492401215806," 2,218 ",397,16455,72.3
13161,"Jeff Davis County, Georgia",3935,556.838905775076," 3,441 ",311,14906,79.2
13163,"Jefferson County, Georgia",2810,293.6170212765957," 3,606 ",616,15183,84.3
13165,"Jenkins County, Georgia",1769,316.7173252279635," 2,028 ",154,8627,93.1
13167,"Johnson County, Georgia",1351,233.43465045592706," 1,990 ",344,9282,90.4
13169,"Jones County, Georgia",3800,544.0729483282674," 3,797 ",653,28969,80.2
13171,"Lamar County, Georgia",1895,369.6048632218845," 3,550 ",429,20401,79.9
13173,"Lanier County, Georgia",2726,380.54711246200606," 2,335 ",197,10452,83.4
13175,"Laurens County, Georgia",10944,720.9726443768997," 12,147 ",1402,49941,80.5
13177,"Lee County, Georgia",2256,378.72340425531917," 4,212 ",558,33872,70
13179,"Liberty County, Georgia",9289,677.8115501519757," 11,126 ",1708,69210,79.1
13181,"Lincoln County, Georgia",1393,225.53191489361703," 1,210 ",344,7879,82
13183,"Long County, Georgia",2746,497.8723404255319," 3,112 ",300,19594,74.8
13185,"Lowndes County, Georgia",23253,1170.820668693009," 23,385 ",2496,120712,82.1
13187,"Lumpkin County, Georgia",4893,558.0547112462006," 3,052 ",1283,35258,84.1
13189,"McDuffie County, Georgia",4052,537.3860182370821," 4,868 ",490,21799,80.8
13191,"McIntosh County, Georgia",2475,344.0729483282675," 2,161 ",466,11501,80.3
13193,"Macon County, Georgia",2537,283.28267477203644," 2,651 ",417,11817,89.4
13195,"Madison County, Georgia",5772,502.12765957446805," 4,385 ",785,32191,80.2
13197,"Marion County, Georgia",1247,184.80243161094225," 1,709 ",249,7440,83.5
13199,"Meriwether County, Georgia",4052,419.4528875379939," 4,443 ",745,20931,85.5
13201,"Miller County, Georgia",1377,172.03647416413375," 1,259 ",246,5747,88.6
13205,"Mitchell County, Georgia",5042,446.20060790273556," 5,671 ",581,21114,86.7
13207,"Monroe County, Georgia",3162,532.5227963525836," 3,427 ",500,30625,74.2
13209,"Montgomery County, Georgia",1279,164.1337386018237," 1,597 ",503,8761,90
13211,"Morgan County, Georgia",1522,233.43465045592706," 2,456 ",584,21460,75.8
13213,"Murray County, Georgia",5198,523.4042553191489," 7,168 ",893,41035,82.3
13215,"Muscogee County, Georgia",37491,1724.6200607902736," 43,076 ",4530,201877,78
13217,"Newton County, Georgia",13984,1374.468085106383," 21,953 ",1788,120135,68.8
13219,"Oconee County, Georgia",2586,452.27963525835867," 1,527 ",1148,44182,78.9
13221,"Oglethorpe County, Georgia",1676,279.6352583586626," 1,982 ",578,15754,72.3
13223,"Paulding County, Georgia",10525,1062.613981762918," 17,858 ",2470,183164,78.6
13225,"Peach County, Georgia",4730,513.0699088145897," 5,197 ",613,28805,81.3
13227,"Pickens County, Georgia",4502,522.1884498480243," 3,429 ",817,35969,94.8
13229,"Pierce County, Georgia",2605,363.5258358662614," 3,744 ",505,20425,85.3
13231,"Pike County, Georgia",1830,270.51671732522794," 1,921 ",638,20461,83.6
13233,"Polk County, Georgia",8302,813.3738601823708," 8,473 ",800,44223,83.2
13235,"Pulaski County, Georgia",1577,269.30091185410333," 1,794 ",249,10095,84.9
13237,"Putnam County, Georgia",4121,592.09726443769," 3,394 ",649,23129,73.3
13239,"Quitman County, Georgia",324,82.06686930091185,592,126,2280,79.3
13241,"Rabun County, Georgia",2497,313.06990881458967," 1,724 ",1157,17442,85.8
13243,"Randolph County, Georgia",1628,350.7598784194529," 2,064 ",204,6078,92.4
13245,"Richmond County, Georgia",41459,1565.3495440729482," 47,098 ",4580,205414,86.8
13247,"Rockdale County, Georgia",10026,899.6960486322189," 16,899 ",1497,95987,68.5
13249,"Schley County, Georgia",601,122.79635258358662,839,206,4526,70.3
13251,"Screven County, Georgia",2472,326.4437689969605," 3,313 ",546,14174,86.4
13253,"Seminole County, Georgia",1700,224.3161094224924," 2,249 ",351,9092,86.8
13255,"Spalding County, Georgia",12519,942.8571428571429," 15,675 ",1370,69946,82.6
13257,"Stephens County, Georgia",3587,371.42857142857144," 5,242 ",739,27228,82.2
13259,"Stewart County, Georgia",1018,197.56838905775075," 1,132 ",196,4674,76.1
13261,"Sumter County, Georgia",6209,447.41641337386017," 8,748 ",715,28890,75
13263,"Talbot County, Georgia",1232,155.01519756838906," 1,258 ",339,5718,77.9
13265,"Taliaferro County, Georgia",370,105.77507598784194,325,113,1609,76.4
13267,"Tattnall County, Georgia",4463,422.49240121580544," 4,186 ",652,24296,86.8
13269,"Taylor County, Georgia",2242,213.98176291793314," 1,834 ",343,7758,86
13271,"Telfair County, Georgia",3026,365.34954407294833," 2,928 ",424,10920,83
13273,"Terrell County, Georgia",2838,313.677811550152," 2,774 ",393,8718,90.4
13275,"Thomas County, Georgia",8069,641.9452887537993," 8,986 ",1336,45649,86.5
13277,"Tift County, Georgia",8266,717.9331306990881," 9,153 ",1010,41554,84
13279,"Toombs County, Georgia",5252,637.0820668693009," 6,919 ",643,27040,85.9
13281,"Towns County, Georgia",1529,220.06079027355622," 1,071 ",638,13035,88.4
13283,"Treutlen County, Georgia",1511,244.37689969604864," 1,679 ",192,6341,85.5
13285,"Troup County, Georgia",12589,969.6048632218844," 14,324 ",1357,70742,75.9
13287,"Turner County, Georgia",1869,281.45896656534956," 2,353 ",278,8909,83.1
13289,"Twiggs County, Georgia",1160,226.13981762917933," 1,693 ",313,7691,84.4
13291,"Union County, Georgia",2598,437.0820668693009," 2,124 ",900,27124,89.4
13293,"Upson County, Georgia",5749,527.6595744680851," 6,587 ",696,28263,86.3
13295,"Walker County, Georgia",9223,863.2218844984802," 10,159 ",1556,69489,84.3
13297,"Walton County, Georgia",12060,1012.7659574468084," 12,380 ",2000,106702,76.2
13299,"Ware County, Georgia",7690,610.9422492401216," 9,078 ",803,36243,87.3
13301,"Warren County, Georgia",1112,186.62613981762917," 1,394 ",270,5106,80.4
13303,"Washington County, Georgia",2807,290.57750759878417," 4,343 ",705,19820,87.2
13305,"Wayne County, Georgia",5874,573.2522796352583," 6,383 ",710,31373,83.7
13307,"Webster County, Georgia",620,144.68085106382978,519,98,2337,75.5
13309,"Wheeler County, Georgia",1406,272.9483282674772," 1,263 ",227,7081,83.7
13311,"White County, Georgia",3261,453.4954407294833," 2,991 ",826,29026,85.8
13313,"Whitfield County, Georgia",13995,1052.2796352583587," 13,651 ",2080,103687,81.9
13315,"Wilcox County, Georgia",1620,158.0547112462006," 1,762 ",449,8779,83.5
13317,"Wilkes County, Georgia",1603,234.04255319148936," 2,126 ",388,9518,69.5
13319,"Wilkinson County, Georgia",1761,186.62613981762917," 1,948 ",437,8725,78.1
13321,"Worth County, Georgia",4096,458.3586626139818," 4,424 ",690,20273,88.4
